facility,service_line,sub_service,ip_op_indicator,med_surg_indicator,demand,date
facility1,Cardiology,Cardiac Cath,O,MED,13,12/08/2018
facility1,Cardiology,Cardiac Cath,O,MED,20,12/11/2018
facility1,Cardiology,Cardiac Cath,O,MED,6,12/12/2018
facility1,Cardiology,Cardiac Cath,O,MED,5,12/13/2018
facility1,Cardiology,Cardiac Cath,O,MED,17,12/14/2018
facility1,Cardiology,Cardiac Cath,O,MED,16,12/15/2018
facility1,Cardiology,Cardiac Cath,O,MED,14,12/18/2018
facility1,Cardiology,Cardiac Cath,O,MED,11,12/19/2018
facility1,Cardiology,Cardiac Cath,O,MED,15,12/20/2018
facility1,Cardiology,Cardiac Cath,O,MED,16,12/22/2018
facility1,Cardiology,Cardiac Cath,O,MED,4,12/24/2018
facility1,Cardiology,Cardiac Cath,O,MED,9,12/26/2018
facility1,Cardiology,Cardiac Cath,O,MED,5,12/27/2018
facility1,Cardiology,Cardiac Cath,O,MED,6,12/28/2018
facility1,Cardiology,Cardiac Cath,O,MED,12,12/30/2018
facility1,Cardiology,Cardiac Cath,O,MED,2,01/01/2019
facility1,Cardiology,Cardiac Cath,O,MED,5,01/03/2019
facility1,Cardiology,Cardiac Cath,O,MED,15,01/04/2019
facility1,Cardiology,Cardiac Cath,O,MED,19,01/05/2019
facility1,Cardiology,Cardiac Cath,O,MED,6,01/07/2019
facility1,Cardiology,Cardiac Cath,O,MED,11,01/08/2019
facility1,Cardiology,Cardiac Cath,O,MED,5,01/09/2019
facility1,Cardiology,Cardiac Cath,O,MED,8,01/10/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,01/11/2019
facility1,Cardiology,Cardiac Cath,O,MED,15,01/12/2019
facility1,Cardiology,Cardiac Cath,O,MED,15,01/14/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,01/15/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,01/16/2019
facility1,Cardiology,Cardiac Cath,O,MED,5,01/17/2019
facility1,Cardiology,Cardiac Cath,O,MED,5,01/18/2019
facility1,Cardiology,Cardiac Cath,O,MED,3,01/19/2019
facility1,Cardiology,Cardiac Cath,O,MED,19,01/21/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,01/22/2019
facility1,Cardiology,Cardiac Cath,O,MED,5,01/23/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,01/24/2019
facility1,Cardiology,Cardiac Cath,O,MED,8,01/25/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,01/28/2019
facility1,Cardiology,Cardiac Cath,O,MED,9,01/29/2019
facility1,Cardiology,Cardiac Cath,O,MED,5,01/30/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,01/31/2019
facility1,Cardiology,Cardiac Cath,O,MED,15,02/01/2019
facility1,Cardiology,Cardiac Cath,O,MED,10,02/05/2019
facility1,Cardiology,Cardiac Cath,O,MED,15,02/06/2019
facility1,Cardiology,Cardiac Cath,O,MED,15,02/07/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,02/08/2019
facility1,Cardiology,Cardiac Cath,O,MED,5,02/11/2019
facility1,Cardiology,Cardiac Cath,O,MED,14,02/12/2019
facility1,Cardiology,Cardiac Cath,O,MED,6,02/13/2019
facility1,Cardiology,Cardiac Cath,O,MED,12,02/14/2019
facility1,Cardiology,Cardiac Cath,O,MED,5,02/15/2019
facility1,Cardiology,Cardiac Cath,O,MED,10,02/18/2019
facility1,Cardiology,Cardiac Cath,O,MED,8,02/19/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,02/20/2019
facility1,Cardiology,Cardiac Cath,O,MED,17,02/21/2019
facility1,Cardiology,Cardiac Cath,O,MED,4,02/22/2019
facility1,Cardiology,Cardiac Cath,O,MED,16,02/23/2019
facility1,Cardiology,Cardiac Cath,O,MED,12,02/25/2019
facility1,Cardiology,Cardiac Cath,O,MED,4,02/27/2019
facility1,Cardiology,Cardiac Cath,O,MED,6,02/28/2019
facility1,Cardiology,Cardiac Cath,O,MED,10,03/01/2019
facility1,Cardiology,Cardiac Cath,O,MED,17,03/04/2019
facility1,Cardiology,Cardiac Cath,O,MED,18,03/05/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,03/06/2019
facility1,Cardiology,Cardiac Cath,O,MED,13,03/07/2019
facility1,Cardiology,Cardiac Cath,O,MED,14,03/08/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,03/12/2019
facility1,Cardiology,Cardiac Cath,O,MED,5,03/13/2019
facility1,Cardiology,Cardiac Cath,O,MED,6,03/14/2019
facility1,Cardiology,Cardiac Cath,O,MED,7,03/15/2019
facility1,Cardiology,Cardiac Cath,O,MED,7,03/16/2019
facility1,Cardiology,Cardiac Cath,O,MED,11,03/18/2019
facility1,Cardiology,Cardiac Cath,O,MED,12,03/19/2019
facility1,Cardiology,Cardiac Cath,O,MED,3,03/20/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,03/21/2019
facility1,Cardiology,Cardiac Cath,O,MED,8,03/22/2019
facility1,Cardiology,Cardiac Cath,O,MED,20,03/26/2019
facility1,Cardiology,Cardiac Cath,O,MED,6,03/27/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,03/28/2019
facility1,Cardiology,Cardiac Cath,O,MED,12,03/29/2019
facility1,Cardiology,Cardiac Cath,O,MED,9,04/01/2019
facility1,Cardiology,Cardiac Cath,O,MED,14,04/02/2019
facility1,Cardiology,Cardiac Cath,O,MED,6,04/03/2019
facility1,Cardiology,Cardiac Cath,O,MED,8,04/04/2019
facility1,Cardiology,Cardiac Cath,O,MED,10,04/09/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,04/11/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,04/12/2019
facility1,Cardiology,Cardiac Cath,O,MED,5,04/16/2019
facility1,Cardiology,Cardiac Cath,O,MED,6,04/17/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,04/18/2019
facility1,Cardiology,Cardiac Cath,O,MED,3,04/19/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,04/20/2019
facility1,Cardiology,Cardiac Cath,O,MED,14,04/22/2019
facility1,Cardiology,Cardiac Cath,O,MED,5,04/23/2019
facility1,Cardiology,Cardiac Cath,O,MED,14,04/24/2019
facility1,Cardiology,Cardiac Cath,O,MED,12,04/25/2019
facility1,Cardiology,Cardiac Cath,O,MED,18,04/26/2019
facility1,Cardiology,Cardiac Cath,O,MED,12,04/29/2019
facility1,Cardiology,Cardiac Cath,O,MED,8,04/30/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,05/01/2019
facility1,Cardiology,Cardiac Cath,O,MED,10,05/02/2019
facility1,Cardiology,Cardiac Cath,O,MED,10,05/03/2019
facility1,Cardiology,Cardiac Cath,O,MED,12,05/05/2019
facility1,Cardiology,Cardiac Cath,O,MED,12,05/06/2019
facility1,Cardiology,Cardiac Cath,O,MED,12,05/07/2019
facility1,Cardiology,Cardiac Cath,O,MED,14,05/08/2019
facility1,Cardiology,Cardiac Cath,O,MED,8,05/09/2019
facility1,Cardiology,Cardiac Cath,O,MED,16,05/10/2019
facility1,Cardiology,Cardiac Cath,O,MED,9,05/13/2019
facility1,Cardiology,Cardiac Cath,O,MED,3,05/14/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,05/15/2019
facility1,Cardiology,Cardiac Cath,O,MED,14,05/16/2019
facility1,Cardiology,Cardiac Cath,O,MED,9,05/17/2019
facility1,Cardiology,Cardiac Cath,O,MED,3,05/20/2019
facility1,Cardiology,Cardiac Cath,O,MED,7,05/21/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,05/22/2019
facility1,Cardiology,Cardiac Cath,O,MED,15,05/23/2019
facility1,Cardiology,Cardiac Cath,O,MED,3,05/24/2019
facility1,Cardiology,Cardiac Cath,O,MED,19,05/28/2019
facility1,Cardiology,Cardiac Cath,O,MED,6,05/29/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,05/30/2019
facility1,Cardiology,Cardiac Cath,O,MED,7,05/31/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,06/03/2019
facility1,Cardiology,Cardiac Cath,O,MED,18,06/04/2019
facility1,Cardiology,Cardiac Cath,O,MED,8,06/05/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,06/06/2019
facility1,Cardiology,Cardiac Cath,O,MED,6,06/07/2019
facility1,Cardiology,Cardiac Cath,O,MED,7,06/11/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,06/12/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,06/13/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,06/14/2019
facility1,Cardiology,Cardiac Cath,O,MED,3,06/15/2019
facility1,Cardiology,Cardiac Cath,O,MED,12,06/17/2019
facility1,Cardiology,Cardiac Cath,O,MED,19,06/18/2019
facility1,Cardiology,Cardiac Cath,O,MED,6,06/19/2019
facility1,Cardiology,Cardiac Cath,O,MED,3,06/20/2019
facility1,Cardiology,Cardiac Cath,O,MED,6,06/21/2019
facility1,Cardiology,Cardiac Cath,O,MED,5,06/24/2019
facility1,Cardiology,Cardiac Cath,O,MED,9,06/25/2019
facility1,Cardiology,Cardiac Cath,O,MED,15,06/26/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,06/27/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,06/28/2019
facility1,Cardiology,Cardiac Cath,O,MED,13,07/01/2019
facility1,Cardiology,Cardiac Cath,O,MED,18,07/02/2019
facility1,Cardiology,Cardiac Cath,O,MED,3,07/03/2019
facility1,Cardiology,Cardiac Cath,O,MED,13,07/04/2019
facility1,Cardiology,Cardiac Cath,O,MED,13,07/05/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,07/08/2019
facility1,Cardiology,Cardiac Cath,O,MED,6,07/09/2019
facility1,Cardiology,Cardiac Cath,O,MED,5,07/10/2019
facility1,Cardiology,Cardiac Cath,O,MED,16,07/12/2019
facility1,Cardiology,Cardiac Cath,O,MED,3,07/13/2019
facility1,Cardiology,Cardiac Cath,O,MED,20,07/16/2019
facility1,Cardiology,Cardiac Cath,O,MED,11,07/17/2019
facility1,Cardiology,Cardiac Cath,O,MED,6,07/18/2019
facility1,Cardiology,Cardiac Cath,O,MED,14,07/19/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,07/20/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,07/22/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,07/23/2019
facility1,Cardiology,Cardiac Cath,O,MED,4,07/24/2019
facility1,Cardiology,Cardiac Cath,O,MED,5,07/26/2019
facility1,Cardiology,Cardiac Cath,O,MED,11,07/27/2019
facility1,Cardiology,Cardiac Cath,O,MED,10,07/29/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,07/30/2019
facility1,Cardiology,Cardiac Cath,O,MED,3,07/31/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,08/01/2019
facility1,Cardiology,Cardiac Cath,O,MED,13,08/02/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,08/03/2019
facility1,Cardiology,Cardiac Cath,O,MED,7,08/05/2019
facility1,Cardiology,Cardiac Cath,O,MED,5,08/06/2019
facility1,Cardiology,Cardiac Cath,O,MED,14,08/07/2019
facility1,Cardiology,Cardiac Cath,O,MED,23,08/08/2019
facility1,Cardiology,Cardiac Cath,O,MED,23,08/09/2019
facility1,Cardiology,Cardiac Cath,O,MED,7,08/10/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,08/12/2019
facility1,Cardiology,Cardiac Cath,O,MED,9,08/13/2019
facility1,Cardiology,Cardiac Cath,O,MED,11,08/14/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,08/15/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,08/16/2019
facility1,Cardiology,Cardiac Cath,O,MED,15,08/19/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,08/20/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,08/21/2019
facility1,Cardiology,Cardiac Cath,O,MED,9,08/22/2019
facility1,Cardiology,Cardiac Cath,O,MED,4,08/23/2019
facility1,Cardiology,Cardiac Cath,O,MED,19,08/26/2019
facility1,Cardiology,Cardiac Cath,O,MED,17,08/27/2019
facility1,Cardiology,Cardiac Cath,O,MED,13,08/29/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,09/03/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,09/04/2019
facility1,Cardiology,Cardiac Cath,O,MED,6,09/05/2019
facility1,Cardiology,Cardiac Cath,O,MED,4,09/06/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,09/10/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,09/11/2019
facility1,Cardiology,Cardiac Cath,O,MED,4,09/12/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,09/13/2019
facility1,Cardiology,Cardiac Cath,O,MED,11,09/16/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,09/17/2019
facility1,Cardiology,Cardiac Cath,O,MED,15,09/18/2019
facility1,Cardiology,Cardiac Cath,O,MED,8,09/19/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,09/20/2019
facility1,Cardiology,Cardiac Cath,O,MED,3,09/23/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,09/24/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,09/25/2019
facility1,Cardiology,Cardiac Cath,O,MED,8,09/26/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,09/27/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,09/30/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,10/02/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,10/03/2019
facility1,Cardiology,Cardiac Cath,O,MED,8,10/04/2019
facility1,Cardiology,Cardiac Cath,O,MED,10,10/06/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,10/07/2019
facility1,Cardiology,Cardiac Cath,O,MED,3,10/09/2019
facility1,Cardiology,Cardiac Cath,O,MED,5,10/10/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,10/11/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,10/16/2019
facility1,Cardiology,Cardiac Cath,O,MED,3,10/17/2019
facility1,Cardiology,Cardiac Cath,O,MED,6,10/18/2019
facility1,Cardiology,Cardiac Cath,O,MED,7,10/22/2019
facility1,Cardiology,Cardiac Cath,O,MED,4,10/23/2019
facility1,Cardiology,Cardiac Cath,O,MED,8,10/25/2019
facility1,Cardiology,Cardiac Cath,O,MED,14,10/29/2019
facility1,Cardiology,Cardiac Cath,O,MED,15,10/30/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,10/31/2019
facility1,Cardiology,Cardiac Cath,O,MED,20,11/01/2019
facility1,Cardiology,Cardiac Cath,O,MED,4,11/05/2019
facility1,Cardiology,Cardiac Cath,O,MED,9,11/06/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,11/07/2019
facility1,Cardiology,Cardiac Cath,O,MED,21,11/08/2019
facility1,Cardiology,Cardiac Cath,O,MED,7,11/09/2019
facility1,Cardiology,Cardiac Cath,O,MED,7,11/12/2019
facility1,Cardiology,Cardiac Cath,O,MED,18,11/13/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,11/14/2019
facility1,Cardiology,Cardiac Cath,O,MED,12,11/15/2019
facility1,Cardiology,Cardiac Cath,O,MED,16,11/18/2019
facility1,Cardiology,Cardiac Cath,O,MED,4,11/19/2019
facility1,Cardiology,Cardiac Cath,O,MED,3,11/20/2019
facility1,Cardiology,Cardiac Cath,O,MED,17,11/22/2019
facility1,Cardiology,Cardiac Cath,O,MED,10,11/26/2019
facility1,Cardiology,Cardiac Cath,O,MED,11,11/27/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,11/28/2019
facility1,Cardiology,Cardiac Cath,O,MED,13,12/02/2019
facility1,Cardiology,Cardiac Cath,O,MED,13,12/03/2019
facility1,Cardiology,Cardiac Cath,O,MED,3,12/04/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,12/05/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,12/06/2019
facility1,Cardiology,Cardiac Cath,O,MED,4,12/07/2019
facility1,Cardiology,Cardiac Cath,O,MED,5,12/10/2019
facility1,Cardiology,Cardiac Cath,O,MED,12,12/11/2019
facility1,Cardiology,Cardiac Cath,O,MED,3,12/12/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,12/13/2019
facility1,Cardiology,Cardiac Cath,O,MED,7,12/16/2019
facility1,Cardiology,Cardiac Cath,O,MED,9,12/17/2019
facility1,Cardiology,Cardiac Cath,O,MED,4,12/18/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,12/19/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,12/20/2019
facility1,Cardiology,Cardiac Cath,O,MED,15,12/21/2019
facility1,Cardiology,Cardiac Cath,O,MED,17,12/24/2019
facility1,Cardiology,Cardiac Cath,O,MED,9,12/25/2019
facility1,Cardiology,Cardiac Cath,O,MED,8,12/26/2019
facility1,Cardiology,Cardiac Cath,O,MED,9,12/27/2019
facility1,Cardiology,Cardiac Cath,O,MED,12,12/28/2019
facility1,Cardiology,Cardiac Cath,O,MED,14,12/30/2019
facility1,Cardiology,Cardiac Cath,O,MED,6,12/31/2019
facility1,Cardiology,Cardiac Cath,O,MED,2,01/01/2020
facility1,Cardiology,Cardiac Cath,O,MED,4,01/02/2020
facility1,Cardiology,Cardiac Cath,O,MED,5,01/03/2020
facility1,Cardiology,Cardiac Cath,O,MED,10,01/07/2020
facility1,Cardiology,Cardiac Cath,O,MED,6,01/08/2020
facility1,Cardiology,Cardiac Cath,O,MED,4,01/09/2020
facility1,Cardiology,Cardiac Cath,O,MED,20,01/10/2020
facility1,Cardiology,Cardiac Cath,O,MED,15,01/13/2020
facility1,Cardiology,Cardiac Cath,O,MED,12,01/14/2020
facility1,Cardiology,Cardiac Cath,O,MED,5,01/16/2020
facility1,Cardiology,Cardiac Cath,O,MED,7,01/17/2020
facility1,Cardiology,Cardiac Cath,O,MED,9,01/18/2020
facility1,Cardiology,Cardiac Cath,O,MED,2,01/20/2020
facility1,Cardiology,Cardiac Cath,O,MED,14,01/21/2020
facility1,Cardiology,Cardiac Cath,O,MED,2,01/22/2020
facility1,Cardiology,Cardiac Cath,O,MED,2,01/23/2020
facility1,Cardiology,Cardiac Cath,O,MED,13,01/24/2020
facility1,Cardiology,Cardiac Cath,O,MED,3,01/27/2020
facility1,Cardiology,Cardiac Cath,O,MED,20,01/28/2020
facility1,Cardiology,Cardiac Cath,O,MED,2,01/29/2020
facility1,Cardiology,Cardiac Cath,O,MED,2,01/30/2020
facility1,Cardiology,Cardiac Cath,O,MED,2,01/31/2020
facility1,Cardiology,Cardiac Cath,O,MED,2,02/03/2020
facility1,Cardiology,Cardiac Cath,O,MED,2,02/04/2020
facility1,Cardiology,Cardiac Cath,O,MED,5,02/05/2020
facility1,Cardiology,Cardiac Cath,O,MED,19,02/06/2020
facility1,Cardiology,Cardiac Cath,O,MED,6,02/07/2020
facility1,Cardiology,Cardiac Cath,O,MED,2,02/08/2020
facility1,Cardiology,Cardiac Cath,O,MED,11,02/10/2020
facility1,Cardiology,Cardiac Cath,O,MED,15,02/11/2020
facility1,Cardiology,Cardiac Cath,O,MED,2,02/12/2020
facility1,Cardiology,Cardiac Cath,O,MED,8,02/13/2020
facility1,Cardiology,Cardiac Cath,O,MED,9,02/14/2020
facility1,Cardiology,Cardiac Cath,O,MED,14,02/15/2020
facility1,Cardiology,Cardiac Cath,O,MED,2,02/17/2020
facility1,Cardiology,Cardiac Cath,O,MED,8,02/18/2020
facility1,Cardiology,Cardiac Cath,O,MED,6,02/19/2020
facility1,Cardiology,Cardiac Cath,O,MED,8,02/20/2020
facility1,Cardiology,Cardiac Cath,O,MED,9,02/21/2020
facility1,Cardiology,Cardiac Cath,O,MED,5,02/24/2020
facility1,Cardiology,Cardiac Cath,O,MED,11,02/25/2020
facility1,Cardiology,Cardiac Cath,O,MED,4,02/26/2020
facility1,Cardiology,Cardiac Cath,O,MED,2,02/27/2020
facility1,Cardiology,Cardiac Cath,O,MED,8,02/28/2020
facility1,Cardiology,Cardiac Cath,O,MED,13,02/29/2020
facility1,Cardiology,Cardiac Cath,O,SURG,17,07/26/2018
facility1,Cardiology,Cardiac Cath,O,SURG,8,07/10/2019
facility1,Cardiology,Electrophysiology,O,MED,38,03/01/2018
facility1,Cardiology,Electrophysiology,O,MED,13,03/02/2018
facility1,Cardiology,Electrophysiology,O,MED,2,03/03/2018
facility1,Cardiology,Electrophysiology,O,MED,3,03/04/2018
facility1,Cardiology,Electrophysiology,O,MED,14,03/05/2018
facility1,Cardiology,Electrophysiology,O,MED,45,03/06/2018
facility1,Cardiology,Electrophysiology,O,MED,55,03/07/2018
facility1,Cardiology,Electrophysiology,O,MED,44,03/08/2018
facility1,Cardiology,Electrophysiology,O,MED,68,03/09/2018
facility1,Cardiology,Electrophysiology,O,MED,12,03/10/2018
facility1,Cardiology,Electrophysiology,O,MED,9,03/11/2018
facility1,Cardiology,Electrophysiology,O,MED,30,03/12/2018
facility1,Cardiology,Electrophysiology,O,MED,57,03/13/2018
facility1,Cardiology,Electrophysiology,O,MED,37,03/14/2018
facility1,Cardiology,Electrophysiology,O,MED,62,03/15/2018
facility1,Cardiology,Electrophysiology,O,MED,52,03/16/2018
facility1,Cardiology,Electrophysiology,O,MED,8,03/17/2018
facility1,Cardiology,Electrophysiology,O,MED,10,03/18/2018
facility1,Cardiology,Electrophysiology,O,MED,57,03/19/2018
facility1,Cardiology,Electrophysiology,O,MED,61,03/20/2018
facility1,Cardiology,Electrophysiology,O,MED,68,03/21/2018
facility1,Cardiology,Electrophysiology,O,MED,69,03/22/2018
facility1,Cardiology,Electrophysiology,O,MED,21,03/23/2018
facility1,Cardiology,Electrophysiology,O,MED,2,03/24/2018
facility1,Cardiology,Electrophysiology,O,MED,3,03/25/2018
facility1,Cardiology,Electrophysiology,O,MED,59,03/26/2018
facility1,Cardiology,Electrophysiology,O,MED,75,03/27/2018
facility1,Cardiology,Electrophysiology,O,MED,39,03/28/2018
facility1,Cardiology,Electrophysiology,O,MED,31,03/29/2018
facility1,Cardiology,Electrophysiology,O,MED,18,03/30/2018
facility1,Cardiology,Electrophysiology,O,MED,3,03/31/2018
facility1,Cardiology,Electrophysiology,O,MED,2,04/01/2018
facility1,Cardiology,Electrophysiology,O,MED,55,04/02/2018
facility1,Cardiology,Electrophysiology,O,MED,41,04/03/2018
facility1,Cardiology,Electrophysiology,O,MED,50,04/04/2018
facility1,Cardiology,Electrophysiology,O,MED,56,04/05/2018
facility1,Cardiology,Electrophysiology,O,MED,50,04/06/2018
facility1,Cardiology,Electrophysiology,O,MED,14,04/07/2018
facility1,Cardiology,Electrophysiology,O,MED,2,04/08/2018
facility1,Cardiology,Electrophysiology,O,MED,39,04/09/2018
facility1,Cardiology,Electrophysiology,O,MED,25,04/10/2018
facility1,Cardiology,Electrophysiology,O,MED,57,04/11/2018
facility1,Cardiology,Electrophysiology,O,MED,55,04/12/2018
facility1,Cardiology,Electrophysiology,O,MED,67,04/13/2018
facility1,Cardiology,Electrophysiology,O,MED,8,04/14/2018
facility1,Cardiology,Electrophysiology,O,MED,14,04/15/2018
facility1,Cardiology,Electrophysiology,O,MED,28,04/16/2018
facility1,Cardiology,Electrophysiology,O,MED,33,04/17/2018
facility1,Cardiology,Electrophysiology,O,MED,62,04/18/2018
facility1,Cardiology,Electrophysiology,O,MED,32,04/19/2018
facility1,Cardiology,Electrophysiology,O,MED,60,04/20/2018
facility1,Cardiology,Electrophysiology,O,MED,12,04/21/2018
facility1,Cardiology,Electrophysiology,O,MED,2,04/22/2018
facility1,Cardiology,Electrophysiology,O,MED,50,04/23/2018
facility1,Cardiology,Electrophysiology,O,MED,65,04/24/2018
facility1,Cardiology,Electrophysiology,O,MED,69,04/25/2018
facility1,Cardiology,Electrophysiology,O,MED,48,04/26/2018
facility1,Cardiology,Electrophysiology,O,MED,60,04/27/2018
facility1,Cardiology,Electrophysiology,O,MED,6,04/28/2018
facility1,Cardiology,Electrophysiology,O,MED,6,04/29/2018
facility1,Cardiology,Electrophysiology,O,MED,44,04/30/2018
facility1,Cardiology,Electrophysiology,O,MED,64,05/01/2018
facility1,Cardiology,Electrophysiology,O,MED,32,05/02/2018
facility1,Cardiology,Electrophysiology,O,MED,58,05/03/2018
facility1,Cardiology,Electrophysiology,O,MED,45,05/04/2018
facility1,Cardiology,Electrophysiology,O,MED,8,05/05/2018
facility1,Cardiology,Electrophysiology,O,MED,16,05/06/2018
facility1,Cardiology,Electrophysiology,O,MED,58,05/07/2018
facility1,Cardiology,Electrophysiology,O,MED,49,05/08/2018
facility1,Cardiology,Electrophysiology,O,MED,55,05/09/2018
